Year,Value,Series
2015,1.0,1) Vertragspartei des Basler Übereinkommens
2020,1.0,1) Vertragspartei des Basler Übereinkommens
2015,1.0,2) Vertragspartei des Montrealer Protokolls
2020,1.0,2) Vertragspartei des Montrealer Protokolls
2015,1.0,3) Vertragspartei des Rotterdamer Übereinkommens
2020,1.0,3) Vertragspartei des Rotterdamer Übereinkommens
2015,1.0,4) Vertragspartei des Stockholmer Übereinkommens
2020,1.0,4) Vertragspartei des Stockholmer Übereinkommens
2020,1.0,5) Vertragspartei des Minamata Übereinkommens
