Year,Value,Series
2015,1.0,(1) Contracting Party to the Basel Convention
2020,1.0,(1) Contracting Party to the Basel Convention
2015,1.0,(2) Contracting Party to the Montreal Protocol
2020,1.0,(2) Contracting Party to the Montreal Protocol
2015,1.0,(3) Contracting Party to the Rotterdam Convention
2020,1.0,(3) Contracting Party to the Rotterdam Convention
2015,1.0,(4) Contracting Party to the Stockholm Convention
2020,1.0,(4) Contracting Party to the Stockholm Convention
2020,1.0,(5) Contracting Party to the Minamata Convention
